lon,lat,elev,exp,slope,veg
647.8835987,702.0430308,1684,289,31,6
728.6203262,702.0430308,1219,315,0,9
732.1306187,702.0430308,1111,252,17,9
735.6409112,702.0430308,1218,83,15,9
739.1512037,702.0430308,1046,93,10,1
742.6614962,702.0430308,792,72,0,9
746.1717887,702.0430308,723,198,2,9
749.6820812,702.0430308,724,208,3,9
753.1923737,702.0430308,667,123,8,9
756.7026662,702.0430308,1144,295,24,9
760.2129587,702.0430308,913,137,7,1
763.7232512,702.0430308,791,191,0,9
767.2335437,702.0430308,748,164,2,9
770.7438362,702.0430308,731,135,0,1
774.2541287,702.0430308,782,286,8,9
777.7644212,702.0430308,747,274,9,9
479.3895587,699.4985658,1404,126,0,7
482.8998512,699.4985658,1402,23,0,7
486.4101437,699.4985658,1232,140,15,7
489.9204362,699.4985658,988,59,18,7
493.4307287,699.4985658,1275,56,7,9
496.9410212,699.4985658,1166,79,6,9
500.4513137,699.4985658,1211,9,9,7
503.9616062,699.4985658,1145,90,25,7
507.4718987,699.4985658,1209,215,18,7
510.9821912,699.4985658,1278,288,4,7
514.4924837,699.4985658,1369,355,23,7
518.0027762,699.4985658,1347,52,8,7
521.5130687,699.4985658,1448,327,11,7
525.0233612,699.4985658,1551,217,10,7
528.5336537,699.4985658,1474,266,10,7
532.0439462,699.4985658,1530,198,4,7
535.5542387,699.4985658,1703,290,6,5
539.0645312,699.4985658,1622,209,8,5
542.5748237,699.4985658,1632,145,10,5
546.0851162,699.4985658,1609,191,11,5
549.5954087,699.4985658,1657,86,4,7
553.1057012,699.4985658,1364,64,14,7
556.6159937,699.4985658,1219,84,0,7
560.1262862,699.4985658,1435,243,4,7
563.6365787,699.4985658,1693,194,11,5
567.1468712,699.4985658,1463,127,0,6
570.6571637,699.4985658,1640,13,16,6
574.1674562,699.4985658,1736,337,16,6
577.6777487,699.4985658,1957,151,10,6
581.1880412,699.4985658,2227,224,21,7
584.6983337,699.4985658,2310,3,13,4
588.2086262,699.4985658,2479,60,11,3
591.7189187,699.4985658,2271,180,9,4
595.2292112,699.4985658,2360,180,15,4
598.7395037,699.4985658,2131,100,15,8
602.2497962,699.4985658,1586,86,1,6
605.7600887,699.4985658,2214,308,9,8
609.2703812,699.4985658,2265,109,8,4
612.7806737,699.4985658,2175,356,14,7
616.2909662,699.4985658,1774,46,13,6
619.8012587,699.4985658,1646,337,0,6
623.3115512,699.4985658,1828,-1,0,6
626.8218437,699.4985658,1889,45,0,6
630.3321362,699.4985658,2009,322,17,7
633.8424287,699.4985658,1871,43,19,6
637.3527212,699.4985658,1954,22,4,6
640.8630137,699.4985658,1738,75,13,6
644.3733062,699.4985658,1763,5,11,6
647.8835987,699.4985658,1725,277,21,5
735.6409112,699.4985658,1097,115,21,9
739.1512037,699.4985658,1037,40,4,9
742.6614962,699.4985658,853,38,3,9
746.1717887,699.4985658,745,39,4,9
749.6820812,699.4985658,666,90,2,9
753.1923737,699.4985658,731,259,3,9
756.7026662,699.4985658,1042,221,11,9
760.2129587,699.4985658,793,114,2,9
763.7232512,699.4985658,731,0,0,9
767.2335437,699.4985658,700,164,7,1
770.7438362,699.4985658,671,211,0,1
774.2541287,699.4985658,689,222,6,1
777.7644212,699.4985658,730,279,0,1
482.8998512,696.9541008,1280,-1,0,7
486.4101437,696.9541008,1369,75,9,7
489.9204362,696.9541008,1235,284,17,7
493.4307287,696.9541008,1125,249,8,9
496.9410212,696.9541008,1340,9,0,9
500.4513137,696.9541008,1421,350,4,7
503.9616062,696.9541008,1253,24,8,7
507.4718987,696.9541008,1306,255,11,7
510.9821912,696.9541008,1401,37,1,7
514.4924837,696.9541008,1402,90,0,7
518.0027762,696.9541008,1571,50,15,7
521.5130687,696.9541008,1488,20,17,8
525.0233612,696.9541008,1578,315,12,5
528.5336537,696.9541008,1530,107,6,5
532.0439462,696.9541008,1566,271,11,5
535.5542387,696.9541008,1483,146,3,7
539.0645312,696.9541008,1497,219,2,7
542.5748237,696.9541008,1473,160,2,7
546.0851162,696.9541008,1524,-1,0,5
549.5954087,696.9541008,1548,189,6,5
553.1057012,696.9541008,1518,335,10,5
556.6159937,696.9541008,1476,38,18,7
560.1262862,696.9541008,1217,223,3,8
563.6365787,696.9541008,1344,169,1,8
567.1468712,696.9541008,1540,224,9,6
570.6571637,696.9541008,1829,209,5,6
574.1674562,696.9541008,1819,92,22,6
577.6777487,696.9541008,1647,117,1,6
581.1880412,696.9541008,1976,144,18,6
584.6983337,696.9541008,2150,208,10,8
588.2086262,696.9541008,2007,202,9,6
591.7189187,696.9541008,2075,48,19,7
595.2292112,696.9541008,2004,163,13,6
598.7395037,696.9541008,2194,277,4,7
602.2497962,696.9541008,1838,101,5,6
605.7600887,696.9541008,1923,242,19,7
609.2703812,696.9541008,2222,52,11,8
612.7806737,696.9541008,2023,17,11,7
616.2909662,696.9541008,1852,49,12,6
619.8012587,696.9541008,1584,243,0,6
623.3115512,696.9541008,1742,215,4,6
626.8218437,696.9541008,1856,152,9,6
630.3321362,696.9541008,1973,109,13,6
633.8424287,696.9541008,1900,158,15,6
637.3527212,696.9541008,1875,129,13,6
640.8630137,696.9541008,1646,309,2,6
644.3733062,696.9541008,1673,351,16,6
739.1512037,696.9541008,864,192,16,9
742.6614962,696.9541008,862,207,19,9
746.1717887,696.9541008,783,206,3,9
749.6820812,696.9541008,718,67,5,9
753.1923737,696.9541008,644,47,3,9
756.7026662,696.9541008,783,100,14,9
760.2129587,696.9541008,813,73,15,9
763.7232512,696.9541008,639,52,0,2
767.2335437,696.9541008,657,188,0,1
770.7438362,696.9541008,655,127,0,1
774.2541287,696.9541008,658,-1,0,1
777.7644212,696.9541008,687,203,3,1
482.8998512,694.4096358,1374,337,3,7
486.4101437,694.4096358,1427,78,8,7
489.9204362,694.4096358,1205,112,16,7
493.4307287,694.4096358,1198,305,13,7
496.9410212,694.4096358,1390,342,6,9
500.4513137,694.4096358,1523,110,3,7
503.9616062,694.4096358,1410,69,2,7
507.4718987,694.4096358,1459,352,6,7
510.9821912,694.4096358,1532,141,5,7
514.4924837,694.4096358,1502,59,9,7
518.0027762,694.4096358,1464,198,4,7
521.5130687,694.4096358,1740,320,18,5
525.0233612,694.4096358,1687,104,11,7
528.5336537,694.4096358,1554,90,0,7
532.0439462,694.4096358,1506,141,2,7
535.5542387,694.4096358,1475,90,1,7
539.0645312,694.4096358,1463,79,0,7
542.5748237,694.4096358,1462,-1,0,7
546.0851162,694.4096358,1461,169,0,7
549.5954087,694.4096358,1541,219,6,8
553.1057012,694.4096358,1532,147,5,5
556.6159937,694.4096358,1596,293,4,5
560.1262862,694.4096358,1514,6,14,5
563.6365787,694.4096358,1279,36,8,7
567.1468712,694.4096358,1471,190,9,5
570.6571637,694.4096358,1578,203,9,5
574.1674562,694.4096358,1496,318,17,5
577.6777487,694.4096358,1585,208,1,6
581.1880412,694.4096358,1793,220,8,6
584.6983337,694.4096358,1832,247,23,6
588.2086262,694.4096358,1883,261,17,6
591.7189187,694.4096358,1781,212,9,6
595.2292112,694.4096358,1761,254,3,6
598.7395037,694.4096358,2046,155,14,6
602.2497962,694.4096358,2029,62,12,7
605.7600887,694.4096358,1768,165,2,8
609.2703812,694.4096358,2264,141,5,8
612.7806737,694.4096358,2081,146,11,6
616.2909662,694.4096358,1763,163,15,6
619.8012587,694.4096358,1524,80,1,6
623.3115512,694.4096358,1777,182,8,6
626.8218437,694.4096358,1798,148,1,6
630.3321362,694.4096358,1738,61,20,6
633.8424287,694.4096358,1524,45,0,5
637.3527212,694.4096358,1585,225,0,7
640.8630137,694.4096358,1583,225,3,7
644.3733062,694.4096358,1585,247,1,5
742.6614962,694.4096358,877,89,11,9
746.1717887,694.4096358,792,-1,0,9
749.6820812,694.4096358,731,356,1,9
753.1923737,694.4096358,794,105,8,9
756.7026662,694.4096358,724,24,7,9
760.2129587,694.4096358,667,339,1,1
763.7232512,694.4096358,670,342,0,1
767.2335437,694.4096358,637,225,0,1
770.7438362,694.4096358,638,146,0,1
774.2541287,694.4096358,643,243,1,1
777.7644212,694.4096358,655,212,1,1
482.8998512,691.8651708,1520,141,4,7
486.4101437,691.8651708,1463,-1,0,8
489.9204362,691.8651708,1326,81,13,7
493.4307287,691.8651708,1274,229,17,7
496.9410212,691.8651708,1342,177,17,7
500.4513137,691.8651708,1348,189,14,7
503.9616062,691.8651708,1280,200,4,7
507.4718987,691.8651708,1341,315,0,7
510.9821912,691.8651708,1454,211,18,7
514.4924837,691.8651708,1564,330,6,7
518.0027762,691.8651708,1583,311,1,5
521.5130687,691.8651708,1707,82,0,5
525.0233612,691.8651708,1632,152,3,5
528.5336537,691.8651708,1597,156,13,7
532.0439462,691.8651708,1546,94,7,7
535.5542387,691.8651708,1482,4,1,7
539.0645312,691.8651708,1463,-1,0,7
542.5748237,691.8651708,1458,98,0,1
546.0851162,691.8651708,1520,263,10,1
549.5954087,691.8651708,1462,315,0,7
553.1057012,691.8651708,1524,18,0,5
556.6159937,691.8651708,1533,106,3,5
560.1262862,691.8651708,1586,103,5,5
563.6365787,691.8651708,1577,311,13,5
567.1468712,691.8651708,1433,154,18,5
570.6571637,691.8651708,1463,311,21,5
574.1674562,691.8651708,1503,359,12,6
577.6777487,691.8651708,1665,310,17,6
581.1880412,691.8651708,1748,170,10,6
584.6983337,691.8651708,1776,74,8,6
588.2086262,691.8651708,1648,31,5,6
591.7189187,691.8651708,1615,192,3,5
595.2292112,691.8651708,1648,289,8,6
598.7395037,691.8651708,1818,199,17,6
602.2497962,691.8651708,2069,142,7,8
605.7600887,691.8651708,1637,129,1,2
609.2703812,691.8651708,1962,270,17,7
612.7806737,691.8651708,2045,80,8,8
616.2909662,691.8651708,1767,231,2,6
619.8012587,691.8651708,1528,79,12,5
623.3115512,691.8651708,1739,69,1,6
626.8218437,691.8651708,1721,90,4,6
630.3321362,691.8651708,1671,351,7,6
633.8424287,691.8651708,1523,350,4,7
637.3527212,691.8651708,1454,250,4,7
640.8630137,691.8651708,1530,136,5,7
644.3733062,691.8651708,1558,184,16,7
742.6614962,691.8651708,850,109,5,9
746.1717887,691.8651708,770,75,6,9
749.6820812,691.8651708,731,342,0,9
753.1923737,691.8651708,805,233,5,9
756.7026662,691.8651708,787,309,3,9
760.2129587,691.8651708,732,310,1,9
763.7232512,691.8651708,854,7,4,9
767.2335437,691.8651708,722,48,6,1
770.7438362,691.8651708,655,302,5,1
774.2541287,691.8651708,653,342,0,1
777.7644212,691.8651708,641,45,0,1
479.3895587,689.3207058,1535,48,5,7
482.8998512,689.3207058,1432,127,0,7
486.4101437,689.3207058,1402,-1,0,7
489.9204362,689.3207058,1411,211,5,7
493.4307287,689.3207058,1381,269,21,7
496.9410212,689.3207058,1427,326,6,7
500.4513137,689.3207058,1455,57,12,7
503.9616062,689.3207058,1403,69,11,7
507.4718987,689.3207058,1581,115,6,7
510.9821912,689.3207058,1520,358,3,7
514.4924837,689.3207058,1524,-1,0,7
518.0027762,689.3207058,1705,305,9,5
521.5130687,689.3207058,1950,57,5,5
525.0233612,689.3207058,1647,78,1,7
528.5336537,689.3207058,1607,106,11,7
532.0439462,689.3207058,1646,98,0,5
535.5542387,689.3207058,1493,-1,0,7
539.0645312,689.3207058,1463,-1,0,7
542.5748237,689.3207058,1454,105,0,1
546.0851162,689.3207058,1432,45,0,1
549.5954087,689.3207058,1438,243,0,1
553.1057012,689.3207058,1458,229,1,7
556.6159937,689.3207058,1443,144,1,7
560.1262862,689.3207058,1462,222,2,7
563.6365787,689.3207058,1501,203,3,5
567.1468712,689.3207058,1524,262,0,8
570.6571637,689.3207058,1523,345,1,5
574.1674562,689.3207058,1536,204,5,5
577.6777487,689.3207058,1524,-1,0,5
581.1880412,689.3207058,1684,112,10,5
584.6983337,689.3207058,1619,150,11,6
588.2086262,689.3207058,1609,95,10,5
591.7189187,689.3207058,1547,211,1,2
595.2292112,689.3207058,1556,228,2,2
598.7395037,689.3207058,1640,239,3,6
602.2497962,689.3207058,1768,218,0,6
605.7600887,689.3207058,1644,29,2,8
609.2703812,689.3207058,1755,258,9,6
612.7806737,689.3207058,2076,123,6,8
616.2909662,689.3207058,1830,64,2,6
619.8012587,689.3207058,1590,66,9,5
623.3115512,689.3207058,1754,231,3,6
626.8218437,689.3207058,1743,40,3,6
630.3321362,689.3207058,1711,193,3,6
633.8424287,689.3207058,1708,72,0,7
637.3527212,689.3207058,1402,-1,0,7
640.8630137,689.3207058,1459,120,5,7
644.3733062,689.3207058,1500,247,13,9
647.8835987,689.3207058,1592,268,5,7
746.1717887,689.3207058,816,95,10,9
749.6820812,689.3207058,855,31,5,9
753.1923737,689.3207058,882,14,7,9
756.7026662,689.3207058,976,97,5,9
760.2129587,689.3207058,899,352,6,9
763.7232512,689.3207058,850,4,6,9
767.2335437,689.3207058,804,61,4,9
770.7438362,689.3207058,732,0,0,9
774.2541287,689.3207058,686,58,3,9
479.3895587,686.7762408,1554,31,0,7
482.8998512,686.7762408,1487,359,3,7
486.4101437,686.7762408,1485,27,4,7
489.9204362,686.7762408,1395,108,7,7
493.4307287,686.7762408,1171,129,18,7
496.9410212,686.7762408,1428,169,13,7
500.4513137,686.7762408,1578,262,13,7
503.9616062,686.7762408,1646,159,1,7
507.4718987,686.7762408,1584,0,0,7
510.9821912,686.7762408,1585,298,3,7
514.4924837,686.7762408,1585,315,0,5
518.0027762,686.7762408,1813,147,14,5
521.5130687,686.7762408,1646,-1,0,7
525.0233612,686.7762408,1585,-1,0,5
528.5336537,686.7762408,1617,14,3,7
532.0439462,686.7762408,1524,-1,0,7
535.5542387,686.7762408,1493,135,0,7
539.0645312,686.7762408,1463,-1,0,7
542.5748237,686.7762408,1451,67,0,1
546.0851162,686.7762408,1434,90,0,1
549.5954087,686.7762408,1433,45,0,1
553.1057012,686.7762408,1432,-1,0,1
556.6159937,686.7762408,1432,-1,0,7
560.1262862,686.7762408,1432,135,0,1
563.6365787,686.7762408,1463,-1,0,8
567.1468712,686.7762408,1463,-1,0,7
570.6571637,686.7762408,1484,184,10,7
574.1674562,686.7762408,1521,-1,0,5
577.6777487,686.7762408,1524,0,0,5
581.1880412,686.7762408,1624,252,9,6
584.6983337,686.7762408,1604,132,4,5
588.2086262,686.7762408,1569,54,5,5
591.7189187,686.7762408,1509,218,0,2
595.2292112,686.7762408,1517,203,0,7
598.7395037,686.7762408,1585,-1,0,5
602.2497962,686.7762408,1647,287,3,6
605.7600887,686.7762408,1892,192,1,6
609.2703812,686.7762408,1737,253,12,8
612.7806737,686.7762408,1894,196,5,6
616.2909662,686.7762408,1708,85,8,6
619.8012587,686.7762408,1589,120,4,7
623.3115512,686.7762408,1510,213,2,5
626.8218437,686.7762408,1727,162,5,6
630.3321362,686.7762408,1585,51,1,5
633.8424287,686.7762408,1586,261,7,7
637.3527212,686.7762408,1375,115,5,7
640.8630137,686.7762408,1432,312,17,9
644.3733062,686.7762408,1534,17,12,9
647.8835987,686.7762408,1631,343,8,9
651.3938912,686.7762408,1657,188,10,9
749.6820812,686.7762408,976,91,3,9
753.1923737,686.7762408,914,218,2,9
756.7026662,686.7762408,814,54,4,9
760.2129587,686.7762408,792,-1,0,9
763.7232512,686.7762408,792,-1,0,9
767.2335437,686.7762408,853,315,0,9
770.7438362,686.7762408,794,67,0,9
774.2541287,686.7762408,731,45,0,9
482.8998512,684.2317758,1683,67,9,7
486.4101437,684.2317758,1648,18,1,7
489.9204362,684.2317758,1463,342,0,7
493.4307287,684.2317758,1509,48,10,7
496.9410212,684.2317758,1284,229,16,7
500.4513137,684.2317758,1402,313,7,7
503.9616062,684.2317758,1570,296,12,7
507.4718987,684.2317758,1610,263,17,7
510.9821912,684.2317758,1637,211,6,7
514.4924837,684.2317758,1767,172,3,7
518.0027762,684.2317758,1592,106,19,7
521.5130687,684.2317758,1582,311,4,5
525.0233612,684.2317758,1646,188,0,5
528.5336537,684.2317758,1828,-1,0,5
532.0439462,684.2317758,1707,-1,0,7
535.5542387,684.2317758,1507,124,8,7
539.0645312,684.2317758,1494,18,0,7
542.5748237,684.2317758,1482,324,1,7
546.0851162,684.2317758,1463,45,0,7
549.5954087,684.2317758,1440,354,0,1
553.1057012,684.2317758,1432,-1,0,1
556.6159937,684.2317758,1461,4,2,1
560.1262862,684.2317758,1457,343,1,5
563.6365787,684.2317758,1496,63,5,7
567.1468712,684.2317758,1524,314,6,7
570.6571637,684.2317758,1526,76,2,7
574.1674562,684.2317758,1627,302,11,5
577.6777487,684.2317758,1632,52,11,5
581.1880412,684.2317758,1639,264,14,6
584.6983337,684.2317758,1645,49,3,6
588.2086262,684.2317758,1601,64,17,6
591.7189187,684.2317758,1493,0,0,1
595.2292112,684.2317758,1493,315,0,2
598.7395037,684.2317758,1588,69,4,5
602.2497962,684.2317758,1646,-1,0,5
605.7600887,684.2317758,1829,279,8,6
609.2703812,684.2317758,1615,135,0,5
612.7806737,684.2317758,1653,199,6,5
616.2909662,684.2317758,1641,116,6,5
619.8012587,684.2317758,1477,126,8,5
623.3115512,684.2317758,1402,-1,0,7
626.8218437,684.2317758,1507,172,2,7
630.3321362,684.2317758,1522,225,0,7
633.8424287,684.2317758,1524,105,6,7
637.3527212,684.2317758,1381,93,6,7
640.8630137,684.2317758,1582,306,6,9
644.3733062,684.2317758,1474,110,6,9
647.8835987,684.2317758,1528,146,2,9
651.3938912,684.2317758,1608,352,14,9
760.2129587,684.2317758,854,347,1,9
763.7232512,684.2317758,854,355,2,9
767.2335437,684.2317758,734,63,5,9
770.7438362,684.2317758,731,108,0,9
486.4101437,681.6873108,1516,80,6,7
489.9204362,681.6873108,1518,195,5,7
493.4307287,681.6873108,1515,111,15,7
496.9410212,681.6873108,1219,-1,0,8
500.4513137,681.6873108,1279,322,0,7
503.9616062,681.6873108,1580,76,12,7
507.4718987,681.6873108,1507,50,14,7
510.9821912,681.6873108,1523,132,1,7
514.4924837,681.6873108,1414,217,10,7
518.0027762,681.6873108,1463,-1,0,7
521.5130687,681.6873108,1524,79,0,5
525.0233612,681.6873108,1828,155,1,5
528.5336537,681.6873108,1744,349,5,5
532.0439462,681.6873108,1581,286,6,5
535.5542387,681.6873108,1729,137,5,5
539.0645312,681.6873108,1646,-1,0,5
542.5748237,681.6873108,1628,317,12,7
546.0851162,681.6873108,1576,325,7,7
549.5954087,681.6873108,1493,18,0,1
553.1057012,681.6873108,1519,261,11,7
556.6159937,681.6873108,1583,181,8,7
560.1262862,681.6873108,1600,40,2,8
563.6365787,681.6873108,1524,72,0,5
567.1468712,681.6873108,1523,225,2,7
570.6571637,681.6873108,1584,100,8,5
574.1674562,681.6873108,1675,272,9,5
577.6777487,681.6873108,1725,122,6,5
581.1880412,681.6873108,1643,346,0,6
584.6983337,681.6873108,1696,205,11,5
588.2086262,681.6873108,1707,342,0,6
591.7189187,681.6873108,1523,73,6,5
595.2292112,681.6873108,1524,270,0,7
598.7395037,681.6873108,1523,174,1,6
602.2497962,681.6873108,1646,286,1,6
605.7600887,681.6873108,1819,246,2,6
609.2703812,681.6873108,1707,127,1,6
612.7806737,681.6873108,1614,68,4,5
616.2909662,681.6873108,1646,-1,0,7
619.8012587,681.6873108,1548,76,7,7
623.3115512,681.6873108,1538,57,11,7
626.8218437,681.6873108,1463,-1,0,2
630.3321362,681.6873108,1439,175,12,7
633.8424287,681.6873108,1645,45,0,7
637.3527212,681.6873108,1341,135,0,7
640.8630137,681.6873108,1524,175,1,1
644.3733062,681.6873108,1558,307,11,9
486.4101437,679.1428458,1518,150,8,9
489.9204362,679.1428458,1401,133,5,9
493.4307287,679.1428458,1401,239,0,9
496.9410212,679.1428458,1523,90,0,9
500.4513137,679.1428458,1287,188,12,9
503.9616062,679.1428458,1354,271,18,9
507.4718987,679.1428458,1481,294,16,9
510.9821912,679.1428458,1340,302,2,9
514.4924837,679.1428458,1463,115,1,7
518.0027762,679.1428458,1402,-1,0,7
521.5130687,679.1428458,1504,11,7,7
525.0233612,679.1428458,1766,252,0,5
528.5336537,679.1428458,1794,2,8,5
532.0439462,679.1428458,1738,4,12,5
535.5542387,679.1428458,1880,263,4,5
539.0645312,679.1428458,1829,144,1,5
542.5748237,679.1428458,1646,-1,0,7
546.0851162,679.1428458,1533,53,1,7
549.5954087,679.1428458,1494,329,2,8
553.1057012,679.1428458,1584,0,0,7
556.6159937,679.1428458,1545,351,16,7
560.1262862,679.1428458,1576,92,6,5
563.6365787,679.1428458,1563,284,5,5
567.1468712,679.1428458,1742,288,7,8
570.6571637,679.1428458,1805,323,10,6
574.1674562,679.1428458,1768,61,0,6
577.6777487,679.1428458,1678,178,7,5
581.1880412,679.1428458,1693,79,12,5
584.6983337,679.1428458,1584,339,22,6
588.2086262,679.1428458,1646,-1,0,6
591.7189187,679.1428458,1642,1,7,5
595.2292112,679.1428458,1504,86,4,7
598.7395037,679.1428458,1568,245,8,5
602.2497962,679.1428458,1707,-1,0,6
605.7600887,679.1428458,1815,1,8,6
609.2703812,679.1428458,1789,344,10,6
612.7806737,679.1428458,1653,53,4,5
616.2909662,679.1428458,1646,-1,0,5
619.8012587,679.1428458,1628,75,3,5
623.3115512,679.1428458,1566,39,10,7
626.8218437,679.1428458,1581,72,4,7
630.3321362,679.1428458,1419,273,27,9
633.8424287,679.1428458,1663,257,17,9
637.3527212,679.1428458,1401,215,5,9
640.8630137,679.1428458,1396,111,11,9
644.3733062,679.1428458,1814,298,18,9
486.4101437,676.5983808,1509,74,9,9
489.9204362,676.5983808,1508,315,14,7
493.4307287,676.5983808,1339,271,3,7
496.9410212,676.5983808,1522,34,6,9
500.4513137,676.5983808,1464,352,4,9
503.9616062,676.5983808,1279,22,5,9
507.4718987,676.5983808,1291,191,7,9
510.9821912,676.5983808,1394,134,7,7
